billofmaterialsid,productassemblyid,componentid,startdate,enddate,unitmeasurecode,bomlevel,perassemblyqty,modifieddate
1467,900.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1630,901.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1468,901.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1895,901.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3467,901.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2555,901.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3204,901.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2177,901.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
645,901.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1006,901.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
240,901.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1469,901.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1470,902.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1896,902.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3468,902.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2701,902.0,327,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2556,902.0,327,2010-10-05 00:00:00,,EA ,2,1.0,2010-09-21 00:00:00
3205,902.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2178,902.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
646,902.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1007,902.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
241,902.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1471,902.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1628,903.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1454,903.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1888,903.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3460,903.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2548,903.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3197,903.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
994,903.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
638,903.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
995,903.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
233,903.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1455,903.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1385,904.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1846,904.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3418,904.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2506,904.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3155,904.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
166,904.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
569,904.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1137,904.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
952,904.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
167,904.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
568,904.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1386,905.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1847,905.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3419,905.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2507,905.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3156,905.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
168,905.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
571,905.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
953,905.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
169,905.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
570,905.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1588,906.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1387,906.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1848,906.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3420,906.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2508,906.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3157,906.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
170,906.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
573,906.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
954,906.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
171,906.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
572,906.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1371,917.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1839,917.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3411,917.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2499,917.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3148,917.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
155,917.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
558,917.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1129,917.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
945,917.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
156,917.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1372,917.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1373,918.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1840,918.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3412,918.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2500,918.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3149,918.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
157,918.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
559,918.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
946,918.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
158,918.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1374,918.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1580,919.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1375,919.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1841,919.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3413,919.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2501,919.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3150,919.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
159,919.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
560,919.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
947,919.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
160,919.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1376,919.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1377,920.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1842,920.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3414,920.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2656,920.0,327,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2502,920.0,327,2010-10-05 00:00:00,,EA ,2,1.0,2010-09-21 00:00:00
3151,920.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
161,920.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
561,920.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
948,920.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
162,920.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1378,920.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
153,924.0,324,2010-03-04 00:00:00,,EA ,2,2.0,2010-02-18 00:00:00
3410,924.0,325,2010-12-23 00:00:00,,EA ,2,2.0,2010-12-09 00:00:00
1906,924.0,326,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
3478,924.0,327,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2184,924.0,399,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
2871,924.0,492,2010-09-15 00:00:00,,OZ ,2,8.0,2010-09-01 00:00:00
2566,924.0,532,2010-08-05 00:00:00,,EA ,2,4.0,2010-07-22 00:00:00
656,924.0,533,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1482,924.0,534,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
2870,924.0,802,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2872,925.0,324,2010-09-15 00:00:00,,EA ,2,2.0,2010-09-01 00:00:00
1189,925.0,325,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,3.0,2010-07-25 00:00:00
1021,925.0,325,2010-07-26 00:00:00,,EA ,2,2.0,2010-07-12 00:00:00
1907,925.0,326,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
3479,925.0,327,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2185,925.0,399,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
2874,925.0,492,2010-09-15 00:00:00,,OZ ,2,8.0,2010-09-01 00:00:00
2567,925.0,532,2010-08-05 00:00:00,,EA ,2,4.0,2010-07-22 00:00:00
657,925.0,533,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1483,925.0,534,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
2873,925.0,802,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2875,926.0,324,2010-09-15 00:00:00,,EA ,2,2.0,2010-09-01 00:00:00
1022,926.0,325,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
1998,926.0,326,2010-06-19 00:00:00,2010-08-18 00:00:00,EA ,1,2.0,2010-08-18 00:00:00
1908,926.0,326,2010-08-19 00:00:00,,EA ,2,1.0,2010-08-05 00:00:00
3480,926.0,327,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2186,926.0,399,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
2877,926.0,492,2010-09-15 00:00:00,,OZ ,2,8.0,2010-09-01 00:00:00
2568,926.0,532,2010-08-05 00:00:00,,EA ,2,4.0,2010-07-22 00:00:00
658,926.0,533,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1484,926.0,534,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
2876,926.0,802,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2878,927.0,324,2010-09-15 00:00:00,,EA ,2,2.0,2010-09-01 00:00:00
1023,927.0,325,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
1909,927.0,326,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
3481,927.0,327,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
3147,927.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1577,927.0,492,2010-06-09 00:00:00,2010-08-08 00:00:00,OZ ,1,9.0,2010-08-08 00:00:00
1370,927.0,492,2010-08-09 00:00:00,,OZ ,2,8.0,2010-07-26 00:00:00
557,927.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
944,927.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
154,927.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1369,927.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
2996,942.0,324,2010-12-15 00:00:00,,EA ,2,2.0,2010-12-01 00:00:00
1645,942.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
2998,942.0,326,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
3224,942.0,327,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2017,942.0,399,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
802,942.0,494,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
3142,942.0,532,2010-12-15 00:00:00,,EA ,2,4.0,2010-12-01 00:00:00
3404,942.0,533,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
152,942.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
793,942.0,803,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
2304,943.0,324,2010-08-05 00:00:00,,EA ,2,2.0,2010-07-22 00:00:00
2719,943.0,325,2010-09-15 00:00:00,,EA ,2,2.0,2010-09-01 00:00:00
2306,943.0,326,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
1489,943.0,327,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1201,943.0,327,2010-08-09 00:00:00,,EA ,2,1.0,2010-07-26 00:00:00
3235,943.0,399,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2019,943.0,492,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
2492,943.0,532,2010-08-05 00:00:00,,EA ,2,4.0,2010-07-22 00:00:00
1363,943.0,533,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1837,943.0,534,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
1648,943.0,802,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
367,944.0,324,2010-03-18 00:00:00,,EA ,2,2.0,2010-03-04 00:00:00
1199,944.0,325,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
664,944.0,326,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,2.0,2010-05-17 00:00:00
370,944.0,326,2010-05-18 00:00:00,,EA ,2,1.0,2010-05-04 00:00:00
10,944.0,327,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
2322,944.0,399,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
27,944.0,494,2010-03-04 00:00:00,,OZ ,2,8.0,2010-02-18 00:00:00
549,944.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
147,944.0,533,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
3408,944.0,534,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
3227,944.0,802,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
16,945.0,351,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
2723,945.0,352,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2308,946.0,330,2010-08-05 00:00:00,,EA ,2,2.0,2010-07-22 00:00:00
797,946.0,356,2010-05-26 00:00:00,,IN ,2,40.0,2010-05-12 00:00:00
758,946.0,398,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,2.0,2010-05-17 00:00:00
551,946.0,398,2010-05-18 00:00:00,,EA ,2,1.0,2010-05-04 00:00:00
145,946.0,529,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1203,947.0,330,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1210,947.0,358,2010-06-09 00:00:00,,IN ,2,40.0,2010-05-26 00:00:00
149,947.0,398,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
939,947.0,529,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
362,949.0,317,2010-03-18 00:00:00,,EA ,2,2.0,2010-03-04 00:00:00
3219,949.0,320,2010-12-23 00:00:00,,EA ,2,3.0,2010-12-09 00:00:00
3221,949.0,321,2010-12-23 00:00:00,,EA ,2,3.0,2010-12-09 00:00:00
661,949.0,322,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,4.0,2010-05-17 00:00:00
366,949.0,322,2010-05-18 00:00:00,,EA ,2,3.0,2010-05-04 00:00:00
1649,949.0,332,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
784,950.0,318,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
2713,950.0,320,2010-09-15 00:00:00,,EA ,2,3.0,2010-09-01 00:00:00
2716,950.0,321,2010-09-15 00:00:00,,EA ,2,3.0,2010-09-01 00:00:00
6,950.0,322,2010-03-04 00:00:00,,EA ,2,3.0,2010-02-18 00:00:00
3002,950.0,332,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1643,951.0,319,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
2302,951.0,320,2010-08-05 00:00:00,,EA ,2,3.0,2010-07-22 00:00:00
2303,951.0,321,2010-08-05 00:00:00,,EA ,2,3.0,2010-07-22 00:00:00
787,951.0,322,2010-05-26 00:00:00,,EA ,2,3.0,2010-05-12 00:00:00
3228,951.0,332,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
3396,953.0,521,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3358,953.0,806,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2113,953.0,821,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2476,953.0,829,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3265,953.0,893,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3116,953.0,894,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2820,953.0,907,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1313,953.0,941,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
109,953.0,945,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
503,953.0,947,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2110,953.0,948,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
727,953.0,950,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,2.0,2010-05-17 00:00:00
501,953.0,950,2010-05-18 00:00:00,,EA ,1,1.0,2010-05-04 00:00:00
1304,953.0,952,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3096,953.0,995,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2156,954.0,522,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2593,954.0,807,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2386,954.0,807,2010-10-05 00:00:00,,EA ,1,1.0,2010-09-21 00:00:00
1935,954.0,821,2010-06-19 00:00:00,2010-08-18 00:00:00,EA ,1,2.0,2010-08-18 00:00:00
1714,954.0,821,2010-08-19 00:00:00,,EA ,1,1.0,2010-08-05 00:00:00
1813,954.0,829,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3292,954.0,887,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
115,954.0,894,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2390,954.0,907,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
693,954.0,941,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,2.0,2010-05-17 00:00:00
445,954.0,941,2010-05-18 00:00:00,,EA ,1,1.0,2010-05-04 00:00:00
838,954.0,945,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
65,954.0,947,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
1705,954.0,948,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
834,954.0,951,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
421,954.0,952,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
828,954.0,996,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2486,955.0,522,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2416,955.0,807,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
1743,955.0,821,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
1345,955.0,829,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
2792,955.0,888,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3369,955.0,894,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2419,955.0,907,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
476,955.0,941,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
857,955.0,945,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
86,955.0,947,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
1941,955.0,948,2010-06-19 00:00:00,2010-08-18 00:00:00,EA ,1,2.0,2010-08-18 00:00:00
1736,955.0,948,2010-08-19 00:00:00,,EA ,1,1.0,2010-08-05 00:00:00
853,955.0,951,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
452,955.0,952,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1059,955.0,996,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
849,955.0,996,2010-07-26 00:00:00,,EA ,1,1.0,2010-07-12 00:00:00
2159,956.0,522,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2431,956.0,807,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
1767,956.0,821,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
1817,956.0,829,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2429,956.0,889,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
117,956.0,894,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2095,956.0,907,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3085,956.0,941,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
871,956.0,945,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
98,956.0,947,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
1764,956.0,948,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
869,956.0,951,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
483,956.0,952,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
866,956.0,996,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2160,957.0,522,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2114,957.0,807,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1308,957.0,821,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1819,957.0,829,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3099,957.0,885,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
118,957.0,894,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2115,957.0,907,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3101,957.0,941,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2943,957.0,945,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2817,957.0,945,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
3357,957.0,947,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1305,957.0,948,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
2816,957.0,951,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3097,957.0,952,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2814,957.0,996,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
539,958.0,520,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3083,958.0,805,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2090,958.0,821,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2144,958.0,829,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
517,958.0,894,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2428,958.0,896,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
877,958.0,907,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1770,958.0,941,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
94,958.0,945,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
1287,958.0,946,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
2088,958.0,948,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
